SalesOrderID,OrderDate,ShipDate,DateKey,CustomerKey,ProductKey,TerritoryKey,OrderQuantity,UnitPrice,DiscountPercent,SalesAmount,TotalProductCost,TaxAmount,FreightAmount,OrderStatus
10235,2023-10-03,2023-10-13,20231003,1310,128,8,3,36.52,0.0,109.56,53.73,8.76,4.71,Delivered
10236,2024-06-15,2024-06-21,20240615,1965,41,5,3,166.19,0.0,498.57,317.19,39.89,3.66,Returned
10237,2023-08-30,2023-09-08,20230830,365,138,2,7,30.03,0.0,210.21,139.72,16.82,3.78,Delivered
10238,2024-04-08,2024-04-13,20240408,1467,38,7,6,35.29,0.05,201.15,84.36,16.09,2.86,Shipped
10239,2023-08-25,2023-09-04,20230825,1989,146,1,2,37.58,0.0,75.16,40.74,6.01,7.2,Delivered
10240,2022-11-14,2022-11-19,20221114,1013,7,4,4,2903.18,0.0,11612.72,5486.44,929.02,13.3,Delivered
10241,2023-03-19,2023-03-22,20230319,608,4,8,4,2969.6,0.2,9502.72,4202.92,760.22,28.71,Delivered
10242,2023-01-29,2023-02-05,20230129,1737,48,6,7,172.4,0.05,1146.46,544.74,91.72,11.46,Delivered
10243,2023-06-24,2023-07-01,20230624,747,95,3,4,11.25,0.0,45.0,21.68,3.6,2.08,Delivered
10244,2023-05-21,2023-05-30,20230521,264,149,8,2,65.88,0.2,105.41,47.68,8.43,14.8,Delivered
10245,2022-08-03,2022-08-13,20220803,1475,59,4,6,96.08,0.15,490.01,338.7,39.2,14.67,Delivered
10246,2022-04-19,2022-04-27,20220419,897,159,3,8,68.95,0.0,551.6,321.76,44.13,14.34,Shipped
10247,2024-07-07,2024-07-16,20240707,1835,15,6,6,2205.4,0.15,11247.54,4925.04,899.8,9.21,Shipped
10248,2023-07-20,2023-07-30,20230720,1941,65,3,1,248.14,0.05,235.73,102.57,18.86,7.03,Cancelled
10249,2023-03-17,2023-03-25,20230317,1103,80,7,5,62.25,0.1,280.12,197.35,22.41,12.18,Shipped
10250,2023-10-07,2023-10-08,20231007,109,157,2,6,34.69,0.2,166.51,97.74,13.32,14.68,Delivered
10251,2022-11-27,2022-12-01,20221127,1232,64,8,3,216.53,0.0,649.59,247.26,51.97,10.09,Delivered
10252,2023-11-11,2023-11-13,20231111,1938,25,7,7,196.85,0.15,1171.26,572.11,93.7,6.42,Delivered
10253,2024-08-29,2024-09-01,20240829,375,88,5,2,28.63,0.0,57.26,22.74,4.58,10.9,Delivered
10254,2023-01-13,2023-01-18,20230113,411,103,6,4,78.98,0.15,268.53,146.96,21.48,9.86,Delivered
10255,2022-07-12,2022-07-21,20220712,42,66,2,1,263.72,0.0,263.72,100.34,21.1,10.56,Delivered
10256,2024-12-19,2024-12-20,20241219,670,2,6,7,2788.73,0.2,15616.89,6025.88,1249.35,41.02,Delivered
10257,2022-12-20,2022-12-24,20221220,1272,163,2,8,78.31,0.0,626.48,246.16,50.12,14.66,Delivered
10258,2022-11-13,2022-11-23,20221113,1176,96,3,3,112.28,0.15,286.31,126.6,22.9,12.84,Delivered
10259,2024-06-30,2024-07-01,20240630,80,160,2,2,73.43,0.0,146.86,78.86,11.75,14.09,Delivered
10260,2023-01-05,2023-01-15,20230105,343,133,6,2,19.71,0.1,35.48,18.44,2.84,3.17,Returned
10261,2024-03-07,2024-03-15,20240307,1370,30,8,2,154.43,0.0,308.86,195.02,24.71,2.98,Delivered
10262,2024-04-07,2024-04-08,20240407,121,92,2,8,110.34,0.15,750.31,372.0,60.02,10.91,Delivered
10263,2022-07-06,2022-07-12,20220706,1154,135,6,7,46.17,0.15,274.71,157.22,21.98,3.81,Shipped
10264,2023-02-10,2023-02-15,20230210,874,161,8,7,16.75,0.0,117.25,57.96,9.38,7.87,Shipped
10265,2024-09-18,2024-09-28,20240918,627,100,1,8,48.97,0.2,313.41,167.68,25.07,5.02,Delivered
10266,2022-03-27,2022-03-31,20220327,629,23,1,3,223.31,0.15,569.44,448.95,45.56,1.67,Shipped
10267,2023-09-13,2023-09-20,20230913,721,49,3,1,154.78,0.15,131.56,57.64,10.52,13.23,Delivered
10268,2022-04-02,2022-04-06,20220402,937,26,4,3,208.66,0.15,532.08,266.61,42.57,5.48,Delivered
10269,2022-02-01,2022-02-02,20220201,422,98,6,2,90.21,0.0,180.42,76.24,14.43,13.66,Cancelled
10270,2024-03-09,2024-03-13,20240309,1880,96,5,7,75.22,0.0,526.54,295.4,42.12,9.38,Delivered
10271,2024-05-15,2024-05-25,20240515,635,161,5,4,20.15,0.15,68.51,33.12,5.48,11.31,Delivered
10272,2022-01-21,2022-01-28,20220121,773,106,8,5,38.43,0.0,192.15,91.65,15.37,12.43,Delivered
10273,2022-01-22,2022-01-29,20220122,1426,11,2,8,971.11,0.15,6603.55,4605.68,528.28,12.36,Shipped
10274,2024-09-27,2024-09-29,20240927,1100,47,7,6,14.17,0.15,72.27,56.46,5.78,4.59,Delivered
10275,2023-08-10,2023-08-15,20230810,536,146,4,2,40.32,0.05,76.61,40.74,6.13,12.52,Returned
10276,2024-10-16,2024-10-20,20241016,1062,33,1,1,299.42,0.0,299.42,196.7,23.95,2.56,Delivered
10277,2023-01-13,2023-01-15,20230113,496,18,8,7,2438.38,0.05,16215.23,9098.25,1297.22,34.01,Delivered
10278,2022-03-26,2022-04-04,20220326,1574,49,3,4,152.42,0.0,609.68,230.56,48.77,8.96,Delivered
10279,2023-05-29,2023-06-01,20230529,947,90,3,4,28.04,0.0,112.16,60.6,8.97,6.48,Returned
10280,2024-11-01,2024-11-03,20241101,377,58,8,4,303.23,0.15,1030.98,460.2,82.48,7.14,Shipped
10281,2023-05-19,2023-05-29,20230519,590,136,2,3,62.13,0.0,186.39,116.4,14.91,1.79,Delivered
10282,2024-12-30,2024-12-31,20241230,1476,159,3,3,91.55,0.0,274.65,120.66,21.97,6.19,Returned
10283,2023-04-24,2023-04-25,20230424,8,98,4,1,98.55,0.2,78.84,38.12,6.31,8.94,Delivered
10284,2022-03-14,2022-03-24,20220314,152,140,7,1,59.15,0.05,56.19,27.15,4.5,14.12,Delivered
10285,2024-03-03,2024-03-11,20240303,1399,61,8,8,241.24,0.0,1929.92,901.76,154.39,14.72,Delivered
10286,2022-11-10,2022-11-18,20221110,1802,138,3,6,36.58,0.0,219.48,119.76,17.56,9.92,Returned
10287,2024-03-06,2024-03-11,20240306,754,42,8,1,36.17,0.0,36.17,16.37,2.89,3.02,Delivered
10288,2023-04-10,2023-04-17,20230410,1721,33,7,6,286.69,0.05,1634.13,1180.2,130.73,6.9,Delivered
10289,2024-07-15,2024-07-23,20240715,950,100,4,6,48.58,0.15,247.76,125.76,19.82,6.58,Delivered
10290,2023-01-27,2023-02-06,20230127,1942,50,7,6,215.87,0.1,1165.7,803.64,93.26,13.07,Delivered
10291,2023-09-21,2023-09-25,20230921,290,101,7,8,57.89,0.15,393.65,217.76,31.49,7.33,Shipped
10292,2023-03-21,2023-03-27,20230321,1823,142,8,3,66.71,0.1,180.12,128.82,14.41,7.04,Shipped
10293,2023-02-27,2023-03-06,20230227,1367,146,3,3,33.54,0.15,85.53,61.11,6.84,10.53,Delivered
10294,2023-02-10,2023-02-13,20230210,649,106,8,8,34.9,0.15,237.32,146.64,18.99,2.83,Delivered
10295,2024-12-22,2024-12-23,20241222,1612,25,1,2,181.45,0.0,362.9,163.46,29.03,13.88,Delivered
10296,2022-07-04,2022-07-10,20220704,416,92,6,3,124.13,0.0,372.39,139.5,29.79,12.77,Delivered
10297,2023-10-09,2023-10-19,20231009,973,115,3,6,34.92,0.0,209.52,105.84,16.76,5.25,Returned
10298,2022-11-08,2022-11-11,20221108,243,107,5,7,35.29,0.1,222.33,124.32,17.79,9.8,Delivered
10299,2023-05-26,2023-05-28,20230526,1863,38,7,8,32.81,0.0,262.48,112.48,21.0,2.9,Delivered
10300,2024-09-03,2024-09-06,20240903,1201,6,8,6,2404.89,0.1,12986.41,8633.58,1038.91,27.02,Delivered
10301,2024-10-04,2024-10-14,20241004,1814,89,3,6,83.49,0.0,500.94,260.58,40.08,1.96,Delivered
10302,2024-03-17,2024-03-20,20240317,1915,29,2,4,283.86,0.0,1135.44,464.96,90.84,5.09,Delivered
10303,2024-10-10,2024-10-11,20241010,1825,160,4,7,68.65,0.0,480.55,276.01,38.44,12.92,Delivered
10304,2024-12-01,2024-12-02,20241201,653,126,5,3,50.56,0.0,151.68,78.75,12.13,10.81,Delivered
10305,2024-06-05,2024-06-11,20240605,559,11,3,8,1295.56,0.0,10364.48,4605.68,829.16,26.15,Delivered
10306,2022-01-22,2022-02-01,20220122,620,5,1,7,1093.96,0.05,7274.83,5599.09,581.99,18.96,Delivered
10307,2023-07-08,2023-07-15,20230708,752,86,6,7,102.06,0.0,714.42,350.07,57.15,2.85,Delivered
10308,2023-01-31,2023-02-08,20230131,547,73,6,2,34.21,0.15,58.16,32.66,4.65,2.19,Delivered
10309,2022-08-21,2022-08-22,20220821,1652,33,3,2,288.39,0.0,576.78,393.4,46.14,6.23,Delivered
10310,2023-05-01,2023-05-03,20230501,20,20,2,1,1164.74,0.0,1164.74,701.84,93.18,39.55,Delivered
10311,2024-08-01,2024-08-07,20240801,1255,28,2,2,74.49,0.0,148.98,67.62,11.92,3.79,Delivered
10312,2022-07-07,2022-07-08,20220707,1622,111,6,4,59.76,0.15,203.18,118.84,16.25,2.11,Delivered
10313,2023-01-30,2023-02-07,20230130,1451,51,1,8,288.94,0.0,2311.52,1569.28,184.92,7.57,Delivered
10314,2024-11-05,2024-11-06,20241105,361,21,4,4,24.88,0.1,89.57,54.12,7.17,9.06,Delivered
10315,2022-06-05,2022-06-09,20220605,1738,48,5,6,215.03,0.0,1290.18,466.92,103.21,3.27,Delivered
10316,2024-11-03,2024-11-08,20241103,874,56,1,5,307.13,0.15,1305.3,731.7,104.42,4.37,Delivered
10317,2023-05-31,2023-06-05,20230531,133,42,1,1,33.98,0.0,33.98,16.37,2.72,13.64,Delivered
10318,2024-05-30,2024-06-01,20240530,25,115,6,2,32.8,0.2,52.48,35.28,4.2,13.83,Delivered
10319,2022-05-15,2022-05-25,20220515,1490,68,6,6,165.74,0.15,845.27,458.64,67.62,12.35,Delivered
10320,2024-09-28,2024-10-04,20240928,1526,140,6,4,55.21,0.0,220.84,108.6,17.67,1.6,Delivered
10321,2024-08-03,2024-08-09,20240803,950,104,7,8,76.22,0.0,609.76,306.08,48.78,11.33,Delivered
10322,2022-02-20,2022-02-23,20220220,782,82,3,3,83.91,0.0,251.73,192.39,20.14,7.08,Delivered
10323,2023-01-12,2023-01-16,20230112,34,25,1,7,134.06,0.0,938.42,572.11,75.07,5.72,Delivered
10324,2022-11-21,2022-11-26,20221121,569,141,7,4,74.88,0.1,269.57,126.92,21.57,11.13,Delivered
10325,2022-11-24,2022-12-02,20221124,724,16,5,2,3285.5,0.0,6571.0,2801.36,525.68,32.65,Shipped
10326,2024-11-28,2024-12-06,20241128,853,56,6,8,268.73,0.0,2149.84,1170.72,171.99,9.84,Delivered
10327,2024-05-28,2024-06-07,20240528,1227,32,3,3,91.73,0.0,275.19,185.64,22.02,11.15,Delivered
10328,2024-08-27,2024-08-29,20240827,916,5,4,6,1260.55,0.0,7563.3,4799.22,605.06,42.67,Returned
10329,2023-10-03,2023-10-11,20231003,1137,72,3,6,94.93,0.0,569.58,312.84,45.57,10.78,Returned
10330,2023-04-14,2023-04-24,20230414,486,157,6,4,34.14,0.05,129.73,65.16,10.38,13.47,Delivered
10331,2022-07-15,2022-07-22,20220715,1278,38,5,6,35.99,0.05,205.14,84.36,16.41,7.48,Shipped
10332,2024-03-08,2024-03-12,20240308,1458,71,4,3,103.57,0.2,248.57,212.1,19.89,1.83,Delivered
10333,2022-01-07,2022-01-13,20220107,1690,92,6,8,95.49,0.2,611.14,372.0,48.89,4.82,Delivered
10334,2023-10-06,2023-10-16,20231006,410,138,5,4,31.65,0.1,113.94,79.84,9.12,9.47,Delivered
10335,2023-02-04,2023-02-13,20230204,579,130,1,4,9.73,0.05,36.97,19.0,2.96,10.81,Delivered
10336,2023-02-23,2023-02-26,20230223,52,76,6,1,44.47,0.2,35.58,20.64,2.85,6.9,Delivered
10337,2022-10-30,2022-11-07,20221030,783,161,5,3,19.09,0.2,45.82,24.84,3.67,5.4,Delivered
10338,2023-02-10,2023-02-20,20230210,584,117,2,3,43.25,0.0,129.75,61.02,10.38,14.39,Shipped
10339,2023-10-31,2023-11-09,20231031,756,123,1,3,33.93,0.15,86.52,50.04,6.92,6.25,Delivered
10340,2023-10-26,2023-11-02,20231026,669,46,1,1,301.28,0.0,301.28,192.19,24.1,8.92,Delivered
10341,2022-04-25,2022-04-28,20220425,131,128,4,2,33.01,0.0,66.02,35.82,5.28,8.32,Shipped
10342,2024-01-08,2024-01-14,20240108,167,87,1,7,66.14,0.0,462.98,333.48,37.04,7.89,Delivered
10343,2024-03-21,2024-03-24,20240321,1686,141,5,2,63.74,0.05,121.11,63.46,9.69,3.23,Delivered
10344,2022-04-26,2022-05-05,20220426,108,7,4,4,2111.4,0.0,8445.6,5486.44,675.65,12.2,Returned
10345,2022-10-09,2022-10-18,20221009,662,82,5,7,98.71,0.15,587.32,448.91,46.99,6.54,Delivered
10346,2024-04-29,2024-05-08,20240429,83,18,8,4,2698.25,0.0,10793.0,5199.0,863.44,12.64,Shipped
10347,2022-06-15,2022-06-25,20220615,1043,95,5,3,11.4,0.0,34.2,16.26,2.74,8.51,Delivered
10348,2024-02-06,2024-02-15,20240206,328,100,6,4,42.5,0.0,170.0,83.84,13.6,5.68,Delivered
10349,2024-03-15,2024-03-17,20240315,925,74,7,1,72.37,0.15,61.51,34.13,4.92,10.41,Delivered
10350,2022-08-19,2022-08-20,20220819,1648,100,5,2,47.14,0.2,75.42,41.92,6.03,3.88,Delivered
10351,2023-03-15,2023-03-25,20230315,740,78,5,8,93.99,0.15,639.13,460.24,51.13,4.22,Delivered
10352,2022-02-18,2022-02-23,20220218,444,4,7,3,2630.63,0.0,7891.89,3152.19,631.35,23.98,Delivered
10353,2024-07-26,2024-08-02,20240726,1544,155,5,3,24.86,0.05,70.85,24.21,5.67,8.85,Delivered
10354,2023-05-24,2023-05-26,20230524,220,158,1,1,21.12,0.1,19.01,11.27,1.52,1.7,Returned
10355,2022-01-01,2022-01-06,20220101,782,114,4,3,36.91,0.0,110.73,83.58,8.86,4.01,Cancelled
10356,2024-02-03,2024-02-05,20240203,856,72,5,1,81.61,0.0,81.61,52.14,6.53,13.58,Shipped
10357,2024-07-24,2024-07-28,20240724,1883,31,2,1,106.19,0.05,100.88,40.01,8.07,3.44,Shipped
10358,2023-04-26,2023-05-04,20230426,1424,149,2,5,58.84,0.15,250.07,119.2,20.01,8.89,Delivered
10359,2022-11-10,2022-11-14,20221110,815,17,8,7,2475.61,0.05,16462.81,10004.82,1317.02,21.16,Delivered
10360,2022-01-28,2022-02-07,20220128,1345,12,8,2,1268.82,0.0,2537.64,1020.22,203.01,32.82,Delivered
10361,2023-07-02,2023-07-03,20230702,1973,70,1,4,108.01,0.05,410.44,171.44,32.84,12.34,Delivered
10362,2024-06-10,2024-06-19,20240610,1622,126,6,4,47.75,0.15,162.35,105.0,12.99,1.66,Shipped
10363,2024-01-23,2024-01-31,20240123,1116,121,3,3,41.04,0.0,123.12,93.99,9.85,11.17,Delivered
10364,2023-12-12,2023-12-19,20231212,1189,45,3,7,125.1,0.0,875.7,395.22,70.06,11.74,Delivered
10365,2024-10-09,2024-10-18,20241009,738,105,6,7,103.24,0.0,722.68,431.34,57.81,13.39,Returned
10366,2024-08-13,2024-08-21,20240813,1765,139,3,3,23.94,0.0,71.82,42.87,5.75,8.09,Delivered
10367,2022-11-23,2022-12-03,20221123,1672,36,7,4,111.3,0.05,422.94,129.28,33.84,2.14,Delivered
10368,2024-10-23,2024-11-01,20241023,1065,11,3,2,1162.15,0.0,2324.3,1151.42,185.94,42.25,Delivered
10369,2023-11-17,2023-11-25,20231117,667,30,7,6,207.79,0.05,1184.4,585.06,94.75,8.32,Delivered
10370,2023-12-21,2023-12-28,20231221,463,28,4,8,98.52,0.15,669.94,270.48,53.6,13.53,Delivered
10371,2024-10-30,2024-11-01,20241030,296,127,7,2,65.97,0.0,131.94,55.92,10.56,4.39,Delivered
10372,2023-03-05,2023-03-14,20230305,198,164,4,4,51.26,0.0,205.04,147.24,16.4,5.14,Delivered
10373,2022-05-27,2022-05-29,20220527,927,65,1,2,215.27,0.0,430.54,205.14,34.44,10.26,Delivered
10374,2023-09-07,2023-09-13,20230907,768,100,8,4,43.91,0.1,158.08,83.84,12.65,9.26,Delivered
10375,2022-03-27,2022-04-04,20220327,1024,9,7,6,1399.7,0.0,8398.2,5030.28,671.86,32.43,Delivered
10376,2022-07-20,2022-07-27,20220720,1271,151,1,6,18.18,0.15,92.72,43.92,7.42,7.86,Delivered
10377,2024-09-25,2024-09-27,20240925,517,122,2,2,52.16,0.15,88.67,63.92,7.09,12.63,Delivered
10378,2023-11-22,2023-11-26,20231122,962,155,8,1,26.71,0.1,24.04,8.07,1.92,11.88,Delivered
10379,2024-04-20,2024-04-22,20240420,1401,3,8,3,2174.16,0.15,5544.11,3923.19,443.53,35.8,Shipped
10380,2023-01-07,2023-01-15,20230107,1428,71,1,7,99.98,0.1,629.87,494.9,50.39,10.15,Delivered
10381,2022-08-29,2022-09-07,20220829,357,126,6,8,40.53,0.0,324.24,210.0,25.94,1.56,Delivered
10382,2022-11-14,2022-11-16,20221114,988,51,3,8,393.64,0.05,2991.66,1569.28,239.33,11.86,Delivered
10383,2022-03-31,2022-04-05,20220331,458,47,4,6,15.86,0.1,85.64,56.46,6.85,12.84,Delivered
10384,2022-08-26,2022-08-28,20220826,286,43,8,3,133.38,0.1,360.13,165.42,28.81,8.88,Delivered
10385,2024-05-30,2024-05-31,20240530,1839,135,1,6,41.17,0.0,247.02,134.76,19.76,6.86,Delivered
10386,2024-05-14,2024-05-16,20240514,179,17,7,5,2187.75,0.15,9297.94,7146.3,743.84,18.02,Delivered
10387,2023-05-14,2023-05-17,20230514,50,31,8,3,84.83,0.0,254.49,120.03,20.36,10.3,Delivered
10388,2024-02-04,2024-02-13,20240204,979,68,7,2,161.85,0.15,275.14,152.88,22.01,3.6,Shipped
10389,2022-03-23,2022-03-27,20220323,302,52,6,5,269.93,0.15,1147.2,554.5,91.78,6.47,Shipped
10390,2022-01-25,2022-01-27,20220125,1364,135,3,5,36.77,0.0,183.85,112.3,14.71,5.25,Delivered
10391,2023-05-15,2023-05-23,20230515,387,55,7,8,136.87,0.0,1094.96,515.04,87.6,2.39,Delivered
10392,2022-05-26,2022-05-29,20220526,1757,33,2,3,318.56,0.0,955.68,590.1,76.45,7.69,Delivered
10393,2023-05-21,2023-05-28,20230521,741,161,7,4,19.81,0.05,75.28,33.12,6.02,1.84,Shipped
10394,2023-10-19,2023-10-26,20231019,395,8,4,6,839.32,0.1,4532.33,2318.76,362.59,38.13,Delivered
10395,2022-09-18,2022-09-26,20220918,1945,158,4,7,20.45,0.2,114.52,78.89,9.16,9.89,Delivered
10396,2023-08-13,2023-08-21,20230813,887,20,3,1,1106.68,0.1,996.01,701.84,79.68,6.56,Delivered
10397,2022-03-23,2022-03-29,20220323,806,72,6,5,93.22,0.2,372.88,260.7,29.83,14.81,Delivered
10398,2023-11-01,2023-11-06,20231101,1048,121,3,8,59.4,0.2,380.16,250.64,30.41,12.75,Delivered
10399,2022-07-06,2022-07-14,20220706,1092,88,5,2,31.18,0.0,62.36,22.74,4.99,14.08,Delivered
10400,2023-04-12,2023-04-18,20230412,1858,83,4,4,70.22,0.0,280.88,164.92,22.47,14.61,Delivered
10401,2024-11-26,2024-12-03,20241126,541,72,3,7,125.24,0.0,876.68,364.98,70.13,11.76,Delivered
10402,2023-08-28,2023-09-01,20230828,1460,93,3,6,76.35,0.05,435.19,229.08,34.82,9.14,Shipped
10403,2023-08-20,2023-08-24,20230820,1225,53,6,6,59.96,0.15,305.8,229.74,24.46,12.33,Delivered
10404,2024-09-18,2024-09-23,20240918,941,146,2,6,36.46,0.1,196.88,122.22,15.75,2.01,Returned
10405,2024-03-16,2024-03-17,20240316,387,18,5,5,2844.08,0.05,13509.38,6498.75,1080.75,42.26,Delivered
10406,2024-05-11,2024-05-15,20240511,105,69,8,7,92.96,0.05,618.18,385.07,49.45,9.33,Delivered
10407,2023-10-04,2023-10-06,20231004,371,36,1,2,79.51,0.2,127.22,64.64,10.18,14.92,Delivered
10408,2023-07-23,2023-07-25,20230723,1097,141,7,5,62.69,0.0,313.45,158.65,25.08,13.96,Delivered
10409,2022-05-03,2022-05-04,20220503,692,29,5,5,254.85,0.0,1274.25,581.2,101.94,4.23,Returned
10410,2023-12-26,2023-12-30,20231226,48,39,7,6,278.93,0.0,1673.58,635.1,133.89,12.28,Delivered
10411,2022-02-05,2022-02-08,20220205,1170,24,7,5,295.56,0.0,1477.8,1062.65,118.22,2.34,Delivered
10412,2024-07-30,2024-08-09,20240730,1827,43,4,3,150.78,0.0,452.34,165.42,36.19,2.5,Delivered
10413,2024-06-10,2024-06-20,20240610,1740,154,2,7,40.18,0.0,281.26,146.37,22.5,2.41,Delivered
10414,2024-06-28,2024-07-06,20240628,1514,39,5,7,239.25,0.2,1339.8,740.95,107.18,6.32,Delivered
10415,2024-10-03,2024-10-10,20241003,702,135,8,6,37.16,0.1,200.66,134.76,16.05,9.62,Delivered
10416,2024-02-03,2024-02-06,20240203,1231,20,6,7,955.26,0.05,6352.48,4912.88,508.2,11.7,Delivered
10417,2023-07-16,2023-07-20,20230716,1841,75,4,4,39.79,0.05,151.2,71.16,12.1,14.45,Delivered
10418,2022-05-13,2022-05-21,20220513,797,6,8,6,2196.6,0.0,13179.6,8633.58,1054.37,23.62,Returned
10419,2022-07-03,2022-07-10,20220703,714,66,3,4,235.44,0.0,941.76,401.36,75.34,7.7,Delivered
10420,2024-11-25,2024-12-05,20241125,1660,136,4,4,90.53,0.05,344.01,155.2,27.52,6.1,Shipped
10421,2022-11-22,2022-11-24,20221122,1425,158,8,1,24.92,0.1,22.43,11.27,1.79,14.05,Shipped
10422,2022-10-18,2022-10-25,20221018,1784,72,2,3,89.64,0.0,268.92,156.42,21.51,3.33,Delivered
10423,2022-07-08,2022-07-18,20220708,1173,14,3,3,2767.81,0.05,7888.26,4043.97,631.06,42.56,Delivered
10424,2023-02-05,2023-02-15,20230205,138,20,2,2,971.74,0.2,1554.78,1403.68,124.38,10.51,Delivered
10425,2024-01-26,2024-01-29,20240126,1093,40,3,3,66.59,0.0,199.77,141.39,15.98,5.56,Delivered
10426,2024-11-17,2024-11-18,20241117,1034,129,3,1,33.2,0.0,33.2,15.68,2.66,1.68,Delivered
10427,2023-05-11,2023-05-21,20230511,1176,95,2,5,10.47,0.05,49.73,27.1,3.98,3.45,Delivered
10428,2022-11-28,2022-12-08,20221128,138,11,8,7,1404.41,0.0,9830.87,4029.97,786.47,22.35,Delivered
10429,2024-03-19,2024-03-28,20240319,1488,139,6,7,23.93,0.05,159.13,100.03,12.73,14.47,Delivered
10430,2024-04-09,2024-04-14,20240409,1919,135,1,7,38.12,0.2,213.47,157.22,17.08,8.0,Delivered
10431,2024-01-23,2024-01-28,20240123,1238,30,6,7,140.01,0.0,980.07,682.57,78.41,6.23,Delivered
10432,2022-02-02,2022-02-06,20220202,1588,112,3,3,18.62,0.1,50.27,24.99,4.02,12.07,Delivered
10433,2023-09-11,2023-09-18,20230911,292,63,7,1,148.79,0.05,141.35,90.64,11.31,4.54,Delivered
10434,2024-08-10,2024-08-16,20240810,949,53,3,3,62.34,0.0,187.02,114.87,14.96,4.44,Delivered
10435,2022-07-27,2022-08-01,20220727,109,96,7,6,88.83,0.05,506.33,253.2,40.51,13.42,Shipped
10436,2023-08-26,2023-09-01,20230826,1130,132,2,8,41.59,0.2,266.18,194.16,21.29,12.86,Delivered
10437,2023-02-01,2023-02-06,20230201,340,130,5,1,10.03,0.0,10.03,4.75,0.8,11.42,Shipped
10438,2024-11-09,2024-11-13,20241109,1068,162,8,6,29.55,0.05,168.44,77.04,13.48,5.68,Delivered
10439,2023-10-31,2023-11-05,20231031,105,95,1,2,11.19,0.2,17.9,10.84,1.43,7.83,Delivered
10440,2024-11-02,2024-11-04,20241102,1911,40,5,7,97.56,0.15,580.48,329.91,46.44,7.16,Shipped
10441,2023-02-07,2023-02-09,20230207,787,158,1,5,17.67,0.0,88.35,56.35,7.07,1.62,Returned
10442,2023-02-03,2023-02-10,20230203,397,146,5,7,36.51,0.0,255.57,142.59,20.45,6.98,Cancelled
10443,2023-03-08,2023-03-09,20230308,335,17,4,1,1983.08,0.05,1883.93,1429.26,150.71,36.05,Delivered
10444,2022-12-06,2022-12-14,20221206,164,30,6,8,216.59,0.0,1732.72,780.08,138.62,9.64,Delivered
10445,2023-06-13,2023-06-23,20230613,1123,143,5,6,67.46,0.0,404.76,184.32,32.38,8.37,Delivered
10446,2023-05-18,2023-05-22,20230518,889,6,7,8,2164.77,0.1,15586.34,11511.44,1246.91,15.62,Shipped
10447,2023-09-08,2023-09-13,20230908,1688,28,4,3,80.98,0.2,194.35,101.43,15.55,11.97,Delivered
10448,2022-11-10,2022-11-12,20221110,1036,139,6,6,28.85,0.05,164.45,85.74,13.16,6.87,Delivered
10449,2023-05-12,2023-05-15,20230512,986,160,7,2,66.42,0.0,132.84,78.86,10.63,7.1,Delivered
10450,2024-08-27,2024-08-28,20240827,1921,86,8,6,88.37,0.0,530.22,300.06,42.42,7.81,Returned
10451,2024-03-22,2024-04-01,20240322,831,55,3,7,145.14,0.0,1015.98,450.66,81.28,4.41,Delivered
10452,2023-11-01,2023-11-11,20231101,1748,97,1,2,68.76,0.0,137.52,73.08,11.0,12.15,Delivered
10453,2024-05-27,2024-06-04,20240527,1914,24,1,3,337.65,0.0,1012.95,637.59,81.04,7.6,Shipped
10454,2024-01-22,2024-01-28,20240122,180,147,1,1,29.81,0.0,29.81,24.26,2.38,5.62,Cancelled
10455,2022-06-18,2022-06-19,20220618,1,158,8,4,23.01,0.05,87.44,45.08,7.0,12.54,Shipped
10456,2023-08-20,2023-08-30,20230820,147,135,5,5,37.93,0.05,180.17,112.3,14.41,9.49,Delivered
10457,2024-11-20,2024-11-22,20241120,1243,128,6,4,46.97,0.0,187.88,71.64,15.03,6.51,Delivered
10458,2024-08-26,2024-09-03,20240826,1950,92,7,5,101.53,0.15,431.5,232.5,34.52,12.4,Delivered
10459,2023-04-27,2023-05-02,20230427,432,84,2,4,27.57,0.15,93.74,51.36,7.5,3.17,Shipped
10460,2022-08-30,2022-09-02,20220830,920,28,6,3,75.7,0.0,227.1,101.43,18.17,4.95,Delivered
10461,2023-05-05,2023-05-13,20230505,840,112,5,2,22.31,0.15,37.93,16.66,3.03,14.2,Returned
10462,2023-03-06,2023-03-14,20230306,746,9,1,3,1408.84,0.0,4226.52,2515.14,338.12,5.77,Delivered
10463,2023-06-01,2023-06-08,20230601,1665,48,6,8,205.23,0.05,1559.75,622.56,124.78,11.97,Delivered
10464,2023-11-01,2023-11-08,20231101,1963,81,5,3,44.28,0.2,106.27,59.52,8.5,3.3,Delivered
10465,2024-09-24,2024-09-30,20240924,87,38,5,3,33.62,0.1,90.77,42.18,7.26,7.94,Returned
10466,2023-01-05,2023-01-12,20230105,1579,10,6,1,2291.37,0.15,1947.66,1495.85,155.81,17.4,Delivered
10467,2022-08-03,2022-08-11,20220803,414,129,5,4,24.5,0.15,83.3,62.72,6.66,10.22,Delivered
10468,2024-12-18,2024-12-28,20241218,1898,157,8,4,44.0,0.15,149.6,65.16,11.97,12.2,Returned
10469,2023-08-18,2023-08-27,20230818,92,117,2,5,46.1,0.05,218.98,101.7,17.52,9.25,Delivered
